source_name,source_prefecture,source_municipality,result_status,matched_name,matched_prefecture,matched_municipality,address,lat,lon,source_url,notes
イオンモール銚子,千葉県,銚子市,found_google_maps_preferred,イオンモール銚子,千葉県,銚子市,千葉県銚子市三崎町2丁目2660-1,35.709991,140.787796,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E9%8A%9A%E5%AD%90,google_maps_name_match_gsi_address_point
ゆめタウン筑紫野,福岡県,筑紫野市,found_google_maps_preferred,ゆめタウン筑紫野,福岡県,筑紫野市,福岡県筑紫野市針摺東3丁目3-1,33.484249,130.538498,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%82%BF%E3%82%A6%E3%83%B3%E7%AD%91%E7%B4%AB%E9%87%8E,google_maps_name_match_gsi_block_level_nearby_point
岸和田カンカンベイサイドモール,大阪府,岸和田市,found_google_maps_preferred,岸和田カンカンベイサイドモール,大阪府,岸和田市,大阪府岸和田市港緑町3-1,34.467484,135.371460,https://www.google.com/maps/search/?api=1&query=%E5%B2%B8%E5%92%8C%E7%94%B0%E3%82%AB%E3%83%B3%E3%82%AB%E3%83%B3%E3%83%99%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%89%E3%83%A2%E3%83%BC%E3%83%AB,google_maps_name_match_gsi_address_point
マーゴ,岐阜県,関市,found_google_maps_preferred,マーゴ,岐阜県,関市,岐阜県関市倉知516,35.477791,136.900055,https://www.google.com/maps/search/?api=1&query=%E3%83%9E%E3%83%BC%E3%82%B4%20%E9%96%A2%E5%B8%82,google_maps_name_match_gsi_address_point
イオンモール津田沼,千葉県,習志野市,found_google_maps_preferred,イオンモール津田沼,千葉県,習志野市,千葉県習志野市津田沼1丁目23-1,35.691143,140.022507,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E6%B4%A5%E7%94%B0%E6%B2%BC,google_maps_name_match_gsi_address_point
あみプレミアム・アウトレット,茨城県,稲敷郡阿見町,found_google_maps_preferred,あみプレミアム・アウトレット,茨城県,稲敷郡阿見町,茨城県稲敷郡阿見町よしわら4丁目1-1,35.983620,140.237854,https://www.google.com/maps/search/?api=1&query=%E3%81%82%E3%81%BF%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%BB%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%83%88,google_maps_name_match_gsi_address_point
ゆめシティ,山口県,下関市,found_google_maps_preferred,ゆめシティ,山口県,下関市,山口県下関市伊倉新町3丁目1-1,34.007175,130.935349,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%82%B7%E3%83%86%E3%82%A3,google_maps_name_match_gsi_address_point
イオンタウン郡山,福島県,郡山市,found_google_maps_preferred,イオンタウン郡山,福島県,郡山市,福島県郡山市松木町2-88,37.388954,140.387589,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E9%83%A1%E5%B1%B1,google_maps_name_match_gsi_address_point
ノア,千葉県,野田市,found_google_maps_preferred,ノア,千葉県,野田市,千葉県野田市中根36-1,35.946472,139.876190,https://www.google.com/maps/search/?api=1&query=%E3%83%8E%E3%82%A2%20%E9%87%8E%E7%94%B0%E5%B8%82,google_maps_name_match_gsi_block_level_nearby_point
イオンタウン金沢示野,石川県,金沢市,found_google_maps_preferred,イオンタウン金沢示野,石川県,金沢市,石川県金沢市戸板西1丁目55,36.580887,136.617020,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E9%87%91%E6%B2%A2%E7%A4%BA%E9%87%8E,google_maps_name_match_gsi_town_level_nearby_point
イオンモール小山,栃木県,小山市,found_google_maps_preferred,イオンモール小山,栃木県,小山市,栃木県小山市中久喜1467-1,36.321819,139.840454,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%B0%8F%E5%B1%B1,google_maps_name_match_gsi_address_point
イオンモール柏,千葉県,柏市,found_google_maps_preferred,イオンモール柏,千葉県,柏市,千葉県柏市豊町2丁目5-25,35.852562,139.959900,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E6%9F%8F,google_maps_name_match_gsi_address_point
MOMOテラス(モモテラス),京都府,京都市伏見区,found_google_maps_preferred,MOMOテラス,京都府,京都市伏見区,京都府京都市伏見区桃山町山ノ下32,34.937057,135.794800,https://www.google.com/maps/search/?api=1&query=MOMO%E3%83%86%E3%83%A9%E3%82%B9,google_maps_name_match_gsi_address_point
ブルメール舞多聞,兵庫県,神戸市垂水区,found_google_maps_preferred,ブルメール舞多聞,兵庫県,神戸市垂水区,兵庫県神戸市垂水区舞多聞東2丁目1-45,34.664722,135.053909,https://www.google.com/maps/search/?api=1&query=%E3%83%96%E3%83%AB%E3%83%A1%E3%83%BC%E3%83%AB%E8%88%9E%E5%A4%9A%E8%81%9E,google_maps_name_match_gsi_address_point
イオン市川妙典店,千葉県,市川市,found_google_maps_preferred,イオン市川妙典店,千葉県,市川市,千葉県市川市妙典5丁目3-1,35.693695,139.928009,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E5%B8%82%E5%B7%9D%E5%A6%99%E5%85%B8%E5%BA%97,google_maps_name_match_gsi_address_point
パワードーム半田,愛知県,半田市,found_google_maps_preferred,パワードーム半田,愛知県,半田市,愛知県半田市乙川吉野町9,34.904934,136.937210,https://www.google.com/maps/search/?api=1&query=%E3%83%91%E3%83%AF%E3%83%BC%E3%83%89%E3%83%BC%E3%83%A0%E5%8D%8A%E7%94%B0,google_maps_name_match_gsi_address_point
モラージュ柏,千葉県,柏市,found_google_maps_preferred,モラージュ柏,千葉県,柏市,千葉県柏市大山台2丁目3,35.882629,139.969238,https://www.google.com/maps/search/?api=1&query=%E3%83%A2%E3%83%A9%E3%83%BC%E3%82%B8%E3%83%A5%E6%9F%8F,google_maps_name_match_gsi_address_point
牧の原モア,千葉県,印西市,found_google_maps_preferred,牧の原モア,千葉県,印西市,千葉県印西市牧の原1丁目3,35.804539,140.166428,https://www.google.com/maps/search/?api=1&query=%E7%89%A7%E3%81%AE%E5%8E%9F%E3%83%A2%E3%82%A2,google_maps_name_match_gsi_address_point
トキハ別府店,大分県,別府市,found_google_maps_preferred,トキハ別府店,大分県,別府市,大分県別府市北浜2丁目9-1,33.279552,131.504898,https://www.google.com/maps/search/?api=1&query=%E3%83%88%E3%82%AD%E3%83%8F%E5%88%A5%E5%BA%9C%E5%BA%97,google_maps_name_match_gsi_address_point
イオン大塔ショッピングセンター,長崎県,佐世保市,found_google_maps_preferred,イオン大塔ショッピングセンター,長崎県,佐世保市,長崎県佐世保市大塔町14-2,33.147987,129.777878,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E5%A4%A7%E5%A1%94%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_gsi_block_level_nearby_point
エコール・リラ,兵庫県,神戸市北区,found_google_maps_preferred,エコール・リラ,兵庫県,神戸市北区,兵庫県神戸市北区藤原台中町1丁目2-2,34.821514,135.220642,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%82%B3%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%AA%E3%83%A9,google_maps_name_match_gsi_block_level_nearby_point
イオン小郡ショッピングセンター,福岡県,小郡市,found_google_maps_preferred,イオン小郡ショッピングセンター,福岡県,小郡市,福岡県小郡市大保110,33.409969,130.561401,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E5%B0%8F%E9%83%A1%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_gsi_town_level_nearby_point
イオンモール久山,滋賀県,久御山町,found_google_maps_preferred,イオンモール久御山,京都府,久世郡久御山町,京都府久世郡久御山町森南大内156-1,34.893517,135.745865,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E4%B9%85%E5%BE%A1%E5%B1%B1,google_maps_name_match_corrected_name_prefecture_municipality_gsi_address_point
フジグラン神辺,広島県,福山市,found_google_maps_preferred,フジグラン神辺,広島県,福山市,広島県福山市神辺町新道上2-10-26,34.545383,133.358856,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E7%A5%9E%E8%BE%BA,google_maps_name_match_gsi_block_level_nearby_point
ゆめモール西条,広島県,東広島市,found_google_maps_preferred,ゆめモール西条,広島県,東広島市,広島県東広島市西条町助実1189-1,34.415848,132.770950,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%83%A2%E3%83%BC%E3%83%AB%E8%A5%BF%E6%9D%A1,google_maps_name_match_gsi_town_level_nearby_point
那須ガーデンアウトレット,栃木県,那須塩原市,found_google_maps_preferred,那須ガーデンアウトレット,栃木県,那須塩原市,栃木県那須塩原市塩野崎184-7,36.965893,139.991364,https://www.google.com/maps/search/?api=1&query=%E9%82%A3%E9%A0%88%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%83%88,google_maps_name_match_gsi_block_level_nearby_point
アリオ鷲宮,埼玉県,所沢市,found_google_maps_preferred,アリオ鷲宮,埼玉県,久喜市,埼玉県久喜市久本寺谷田7-1,36.078667,139.661331,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%AA%E3%82%AA%E9%B7%B2%E5%AE%AE,google_maps_name_match_corrected_municipality_gsi_address_point
セレオ八王子北館,東京都,八王子市,found_google_maps_preferred,セレオ八王子北館,東京都,八王子市,東京都八王子市旭町1-1,35.655796,139.336212,https://www.google.com/maps/search/?api=1&query=%E3%82%BB%E3%83%AC%E3%82%AA%E5%85%AB%E7%8E%8B%E5%AD%90%E5%8C%97%E9%A4%A8,google_maps_name_match_gsi_block_level_nearby_point
イオン松任店,石川県,白山市,found_google_maps_preferred,イオン松任店,石川県,白山市,石川県白山市平松町102-1,36.508198,136.566010,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%9D%BE%E4%BB%BB%E5%BA%97,google_maps_name_match_gsi_address_point
アステ川西,兵庫県,川西市,found_google_maps_preferred,アステ川西,兵庫県,川西市,兵庫県川西市栄町25-1,34.826466,135.413116,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%B9%E3%83%86%E5%B7%9D%E8%A5%BF,google_maps_name_match_gsi_block_level_nearby_point
イオン四日市尾平ショッピングセンター,三重県,四日市市,found_google_maps_preferred,イオン四日市尾平ショッピングセンター,三重県,四日市市,三重県四日市市尾平町1805,34.978474,136.588806,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E5%9B%9B%E6%97%A5%E5%B8%82%E5%B0%BE%E5%B9%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_gsi_town_level_nearby_point
イオンタウン湖南,滋賀県,湖南市,found_google_maps_preferred,イオンタウン湖南,滋賀県,湖南市,滋賀県湖南市岩根4580,35.010540,136.109787,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E6%B9%96%E5%8D%97,google_maps_name_match_gsi_town_level_nearby_point
フジグラン松山,愛媛県,松山市,found_google_maps_preferred,フジグラン松山,愛媛県,松山市,愛媛県松山市宮西1丁目2-1,33.844311,132.753036,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E6%9D%BE%E5%B1%B1,google_maps_name_match_gsi_address_point
イオンモール富津,千葉県,富津市,found_google_maps_preferred,イオンモール富津,千葉県,富津市,千葉県富津市青木1丁目5-1,35.329353,139.846039,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%AF%8C%E6%B4%A5,google_maps_name_match_gsi_block_level_nearby_point
ゆめタウン姫路,兵庫県,姫路市,found_google_maps_preferred,ゆめタウン姫路,兵庫県,姫路市,兵庫県姫路市神子岡前3丁目12-17,34.841373,134.669785,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%82%BF%E3%82%A6%E3%83%B3%E5%A7%AB%E8%B7%AF,google_maps_name_match_gsi_address_point
イオン豊橋南店,愛知県,豊橋市,found_google_maps_preferred,イオン豊橋南店,愛知県,豊橋市,愛知県豊橋市野依町落合1-12,34.709778,137.387756,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E8%B1%8A%E6%A9%8B%E5%8D%97%E5%BA%97,google_maps_name_match_gsi_address_point
icotなかもず(イコットなかもず),大阪府,堺市北区,found_google_maps_preferred,icotなかもず,大阪府,堺市北区,大阪府堺市北区中百舌鳥町3丁428-2,34.554340,135.509109,https://www.google.com/maps/search/?api=1&query=icot%E3%81%AA%E3%81%8B%E3%82%82%E3%81%9A,google_maps_name_match_gsi_address_point
イオン穂波ショッピングセンター,福岡県,飯塚市,found_google_maps_preferred,イオン穂波ショッピングセンター,福岡県,飯塚市,福岡県飯塚市枝国長浦666-48,33.637447,130.673935,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E7%A9%82%E6%B3%A2%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_gsi_address_point
イクスピアリ,千葉県,浦安市,found_google_maps_preferred,イクスピアリ,千葉県,浦安市,千葉県浦安市舞浜1-4,35.631264,139.874329,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AF%E3%82%B9%E3%83%94%E3%82%A2%E3%83%AA,google_maps_name_match_gsi_block_level_nearby_point
イオン新潟西店,新潟県,新潟市西区,found_google_maps_preferred,イオン新潟西店,新潟県,新潟市西区,新潟県新潟市西区小新南2丁目1-10,37.869236,138.995529,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%96%B0%E6%BD%9F%E8%A5%BF%E5%BA%97,google_maps_name_match_gsi_address_point
ガーデンモール木津川,京都府,木津川市,found_google_maps_preferred,ガーデンモール木津川,京都府,木津川市,京都府木津川市州見台1丁目1-1,34.720612,135.817764,https://www.google.com/maps/search/?api=1&query=%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E6%9C%A8%E6%B4%A5%E5%B7%9D,google_maps_name_match_gsi_block_level_nearby_point
アリオ加古川,兵庫県,神戸市中央区,found_google_maps_preferred,アリオ加古川,兵庫県,加古川市,兵庫県加古川市別府町緑町2,34.728249,134.849670,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%AA%E3%82%AA%E5%8A%A0%E5%8F%A4%E5%B7%9D,google_maps_name_match_corrected_municipality_gsi_address_point
SAKURA MACHI Kumamoto,宮崎県,,found_google_maps_preferred,SAKURA MACHI Kumamoto,熊本県,熊本市中央区,熊本県熊本市中央区桜町3-10,32.800598,130.704300,https://www.google.com/maps/search/?api=1&query=SAKURA%20MACHI%20Kumamoto,google_maps_name_match_corrected_prefecture_municipality_gsi_address_point
エコール・いずみ,大阪府,和泉市,found_google_maps_preferred,エコール・いずみ,大阪府,和泉市,大阪府和泉市いぶき野5丁目1-11,34.460056,135.456863,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%82%B3%E3%83%BC%E3%83%AB%E3%83%BB%E3%81%84%E3%81%9A%E3%81%BF,google_maps_name_match_gsi_block_level_nearby_point
イオン新潟青山ショッピングセンター,新潟県,新潟市西区,found_google_maps_preferred,イオン新潟青山ショッピングセンター,新潟県,新潟市西区,新潟県新潟市西区青山2丁目5-1,37.896366,139.006012,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E6%96%B0%E6%BD%9F%E9%9D%92%E5%B1%B1%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,google_maps_name_match_gsi_address_point
